quantity,Ef,T,N,sigma/tau,sigma/tau,sigma/tau,sigma/tau,sigma/tau,sigma/tau,sigma/tau,sigma/tau,sigma/tau,S,S,S,S,S,S,S,S,S,kappae/tau,kappae/tau,kappae/tau,kappae/tau,kappae/tau,kappae/tau,kappae/tau,kappae/tau,kappae/tau
unit,Ry,K,e/uc,S/(m*s),S/(m*s),S/(m*s),S/(m*s),S/(m*s),S/(m*s),S/(m*s),S/(m*s),S/(m*s),V/K,V/K,V/K,V/K,V/K,V/K,V/K,V/K,V/K,W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s),W/(m*K*s)
direction,-,-,-,xx,xy,xz,yx,yy,yz,zx,zy,zz,xx,xy,xz,yx,yy,yz,zx,zy,zz,xx,xy,xz,yx,yy,yz,zx,zy,zz
8102,-0.033488,400.0,-0.118014,3.1120435474820542e+19,-40562155692.31983,27.999716848007434,-40562155692.31983,3.1120435474820542e+19,-8.284777758901914,27.999716848007434,-8.284777758901914,8.432331105275369e+17,-3.3577e-05,-4.1826e-21,-1.68833e-21,-1.5266e-21,-3.3577e-05,9.351159999999999e-22,-5.30295e-23,2.7492700000000003e-23,-2.54823e-05,352618875483674.06,-459599.5431395865,1.0327040295740024e-05,-459599.5431395865,352618875483674.06,-0.00010929188331792843,1.0327040295740024e-05,-0.00010929188331792843,12608278168825.004
8103,-0.033488,500.0,-0.123761,3.21411689215543e+19,-41892420076.13201,23.750057276059025,-41892420076.13201,3.21411689215543e+19,-9.970771727117663,23.750057276059025,-9.970771727117663,9.304253575791817e+17,-5.71057e-05,-3.73509e-21,-3.9802e-22,1.1280299999999999e-21,-5.71057e-05,5.16315e-22,-2.0979500000000001e-23,1.89168e-23,-4.43068e-05,506154946685735.9,-659719.2503944964,-1.5490971098252927e-06,-659719.2503944964,506154946685735.9,-2.143291278763634e-05,-1.5490971098252927e-06,-2.143291278763634e-05,16040196017203.281
8104,-0.033488,600.0,-0.131769,3.3870024968121704e+19,-44145887428.99155,20.611706165516825,-44145887428.99155,3.3870024968121704e+19,-9.588837243314671,20.611706165516825,-9.588837243314671,1.0034987846899606e+18,-7.99545e-05,-9.56513e-22,2.63953e-22,5.58706e-21,-7.99545e-05,2.4423999999999997e-22,-4.33329e-24,1.2890400000000001e-23,-5.99831e-05,669513363627425.8,-872638.5495499877,3.473778956037889e-05,-872638.5495499877,669513363627425.8,2.4902405535839064e-05,3.473778956037889e-05,2.4902405535839064e-05,18605401575846.777
8105,-0.033488,700.0,-0.141759,3.614453837142936e+19,-47110557291.50641,18.405079107861944,-47110557291.50641,3.614453837142936e+19,-8.685191701634961,18.405079107861944,-8.685191701634961,1.0613446243240701e+18,-9.9383e-05,3.78998e-22,5.13662e-22,1.2365999999999998e-21,-9.9383e-05,6.5724e-23,1.4039300000000001e-24,8.384960000000001e-24,-7.25193e-05,821974032983419.0,-1071354.331244517,0.00010367515443979881,-1071354.331244517,821974032983419.0,3.0222128443498408e-05,0.00010367515443979881,3.0222128443498408e-05,20822910981538.246
8106,-0.0331714,100.0,-0.115854,2.7877547091747623e+19,-36335236121.22146,69.85671796119017,-36335236121.22146,2.7877547091747623e+19,48.21598825833625,69.85671796119017,48.21598825833625,7.301362552840797e+17,8.62092e-06,-2.1462999999999997e-21,-6.142799999999999e-21,-2.5803399999999998e-21,8.62092e-06,9.69204e-21,1.33386e-23,3.74096e-22,-6.09063e-05,75392085888197.19,-98265.5494971769,8.244738931220126e-05,-98265.5494971769,75392085888197.19,8.741631049117172e-06,8.244738931220126e-05,8.741631049117172e-06,1504833672504.7737
8107,-0.0331714,200.0,-0.11593,2.9943396604636738e+19,-39027847282.82162,49.493894175179946,-39027847282.82162,2.9943396604636738e+19,13.351126751898049,49.493894175179946,13.351126751898049,7.196491623412733e+17,2.28924e-06,-1.9178199999999997e-21,-4.92614e-21,-2.12859e-21,2.28924e-06,7.4091e-21,-8.479170000000001e-23,1.87132e-22,-1.80393e-05,158952349282630.7,-207177.32061128016,4.2766601147184356e-05,-207177.32061128016,158952349282630.7,-0.00015900419443129555,4.2766601147184356e-05,-0.00015900419443129555,3897317888348.687
8108,-0.0331714,300.0,-0.117528,3.0823994154484236e+19,-40175883668.85131,36.53722687369304,-40175883668.85131,3.0823994154484236e+19,-2.768530938704469,36.53722687369304,-2.768530938704469,7.611124483155852e+17,-1.35135e-05,-2.8928799999999997e-21,-3.1352599999999997e-21,-8.01885e-22,-1.35135e-05,2.6445499999999998e-21,-7.67245e-23,6.52472e-23,-1.40972e-05,241748281722984.94,-315092.74089807126,3.6452272694445146e-05,-315092.74089807126,241748281722984.94,-0.00017902951143268045,3.6452272694445146e-05,-0.00017902951143268045,8316449498234.813
8109,-0.0331714,400.0,-0.121219,3.1449985825739866e+19,-40991803112.44362,29.446247827587882,-40991803112.44362,3.1449985825739866e+19,-8.986021893467155,29.446247827587882,-8.986021893467155,8.49849783461104e+17,-3.42606e-05,-1.8675e-22,-1.3246099999999999e-21,-2.14587e-21,-3.42606e-05,1.06777e-21,-3.97716e-23,3.00674e-23,-3.00123e-05,364617690830619.75,-475237.78525914595,1.059879100567256e-06,-475237.78525914595,364617690830619.75,-0.00010059935116455181,1.059879100567256e-06,-0.00010059935116455181,12840862692191.895
8110,-0.0331714,500.0,-0.127297,3.265089399704166e+19,-42556910620.158585,24.63247710588435,-42556910620.158585,3.265089399704166e+19,-10.419206597153675,24.63247710588435,-10.419206597153675,9.417465927653587e+17,-5.81583e-05,-3.63972e-21,-1.3553699999999999e-22,-1.36338e-21,-5.81583e-05,4.81193e-22,-1.18837e-23,1.7252e-23,-4.7588e-05,521862486776283.0,-680190.3843425688,-2.4085972773943145e-06,-680190.3843425688,521862486776283.0,-1.9450426167253923e-05,-2.4085972773943145e-06,-1.9450426167253923e-05,16307994176198.0
8111,-0.0331714,600.0,-0.135642,3.453477217130009e+19,-45012368725.4897,21.17591997893267,-45012368725.4897,3.453477217130009e+19,-9.955808498567354,21.17591997893267,-9.955808498567354,1.0187931035460995e+18,-8.10436e-05,-2.24763e-21,4.43956e-22,7.39734e-22,-8.10436e-05,1.66263e-22,1.36051e-24,1.04227e-23,-6.19033e-05,686596596771654.8,-894903.7309691863,4.2038972451813424e-05,-894903.7309691863,686596596771654.8,2.3269206355149877e-05,4.2038972451813424e-05,2.3269206355149877e-05,18882413798391.344
8112,-0.0331714,700.0,-0.145951,3.693684517305549e+19,-48143097059.22326,18.803285781889457,-48143097059.22326,3.693684517305549e+19,-8.988716814561121,18.803285781889457,-8.988716814561121,1.0792389003880072e+18,-0.000100205,1.3084199999999999e-21,6.29595e-22,7.67072e-21,-0.000100205,-8.3373e-24,4.75338e-24,6.27801e-24,-7.34058e-05,838741575370926.2,-1093208.8580208255,0.00011622091043924379,-1093208.8580208255,838741575370926.2,2.63142361980953e-05,0.00011622091043924379,2.63142361980953e-05,21126872415022.48
8113,-0.0328549,100.0,-0.118354,2.7718931735931314e+19,-36128882163.169174,78.69451919448917,-36128882163.169174,2.7718931735931314e+19,33.48400960380499,78.69451919448917,33.48400960380499,8.45750936806757e+17,8.50069e-06,-6.16335e-22,-4.54602e-21,-1.75531e-21,8.50069e-06,1.1415699999999998e-20,2.1146700000000002e-23,4.16329e-22,-4.78052e-05,72832424167232.7,-94929.49384199828,7.784934060759095e-05,-94929.49384199828,72832424167232.7,-1.9794375096589582e-05,7.784934060759095e-05,-1.9794375096589582e-05,1309184967674.33
8114,-0.0328549,200.0,-0.118646,2.978555122627585e+19,-38822263302.22475,52.63925208056646,-38822263302.22475,2.978555122627585e+19,5.335969431968681,52.63925208056646,5.335969431968681,7.387805355169167e+17,-1.94995e-07,-2.02596e-21,-3.5209399999999995e-21,-2.00196e-21,-1.94995e-07,8.37542e-21,-5.796060000000001e-23,2.10716e-22,-1.68141e-05,162320743990936.9,-211567.47540292735,4.4805244789981995e-05,-211567.47540292735,162320743990936.9,-0.0001085604047352804,4.4805244789981995e-05,-0.0001085604047352804,3790830006264.2427
8115,-0.0328549,300.0,-0.120495,3.0957456913423528e+19,-40349641914.62419,38.57561385733887,-40349641914.62419,3.0957456913423528e+19,-5.167703692044455,38.57561385733887,-5.167703692044455,7.677650535304051e+17,-1.43539e-05,-2.5667499999999998e-21,-2.4959799999999998e-21,-1.64333e-21,-1.43539e-05,3.06106e-21,-5.72624e-23,7.529480000000001e-23,-1.80773e-05,248763289660155.4,-324234.9398854126,2.933768100637381e-05,-324234.9398854126,248763289660155.4,-0.0001485289078094722,2.933768100637381e-05,-0.0001485289078094722,8414133971412.301
8116,-0.0328549,400.0,-0.1245,3.179134249764228e+19,-41436593422.52398,30.73031356407493,-41436593422.52398,3.179134249764228e+19,-9.841466846437637,30.73031356407493,-9.841466846437637,8.584709643702785e+17,-3.51818e-05,-4.20757e-21,-9.26177e-22,-3.38843e-21,-3.51818e-05,1.1554e-21,-2.5569900000000002e-23,3.13792e-23,-3.46025e-05,376844932822673.1,-491178.8851778368,-4.805762956167175e-06,-491178.8851778368,376844932822673.1,-8.868061347296967e-05,-4.805762956167175e-06,-8.868061347296967e-05,13056071390981.498
8117,-0.0328549,500.0,-0.13093,3.3178071894851854e+19,-43243987169.54412,25.42162699994326,-43243987169.54412,3.3178071894851854e+19,-10.906473996857983,25.42162699994326,-10.906473996857983,9.548079770007826e+17,-5.93699e-05,-3.4584299999999995e-21,1.38977e-22,-2.71259e-21,-5.93699e-05,4.34156e-22,-2.4926200000000003e-24,1.5279600000000002e-23,-5.08969e-05,537777920779793.2,-700936.1435830741,-2.2268440990426653e-07,-700936.1435830741,537777920779793.2,-1.629780480787129e-05,-2.2268440990426653e-07,-1.629780480787129e-05,16543504613895.484
8118,-0.0328549,600.0,-0.139626,3.522338867559646e+19,-45909905779.35642,21.680357875892817,-45909905779.35642,3.522338867559646e+19,-10.321393794400285,21.680357875892817,-10.321393794400285,1.0353809845273423e+18,-8.22127e-05,3.3463e-22,6.24996e-22,7.61805e-21,-8.22127e-05,8.58158e-23,7.047010000000001e-24,7.913840000000001e-24,-6.3814e-05,703692662873474.1,-917186.8785290115,5.181537620326816e-05,-917186.8785290115,703692662873474.1,2.15967639901495e-05,5.181537620326816e-05,2.15967639901495e-05,19129217238768.31
8119,-0.0328549,700.0,-0.150261,3.7756357844773085e+19,-49211312449.04118,19.162865253570118,-49211312449.04118,3.7756357844773085e+19,-9.2800249518613,19.162865253570118,-9.2800249518613,1.0980417498493385e+18,-0.000101049,-1.1503399999999999e-20,7.42677e-22,-5.81896e-21,-0.000101049,-8.18959e-23,8.009070000000001e-24,4.1994e-24,-7.42735e-05,855367955224940.0,-1114881.1567993516,0.00013055635070423428,-1114881.1567993516,855367955224940.0,2.1852242509857512e-05,0.00013055635070423428,2.1852242509857512e-05,21408581500045.1
8120,-0.0325383,100.0,-0.12083,2.709140010976485e+19,-35310652787.21061,85.68437453478265,-35310652787.21061,2.709140010976485e+19,10.971280432689081,85.68437453478265,10.971280432689081,9.324016330480905e+17,1.02991e-05,4.08408e-22,-2.60267e-21,-5.9682e-22,1.02991e-05,1.3141799999999999e-20,3.01636e-23,4.67634e-22,-2.75597e-05,74044368682062.17,-96508.9742622144,7.061488909562606e-05,-96508.9742622144,74044368682062.17,-4.019487644608498e-05,7.061488909562606e-05,-4.019487644608498e-05,1247011854740.7659
8121,-0.0325383,200.0,-0.121387,2.97470523535049e+19,-38772214767.62252,54.67224922202436,-38772214767.62252,2.97470523535049e+19,-3.5118928400811282,54.67224922202436,-3.5118928400811282,7.547806670405231e+17,-3.1908e-06,-2.25063e-21,-2.08679e-21,-2.1696099999999998e-21,-3.1908e-06,8.725659999999999e-21,-3.25996e-23,2.20092e-22,-1.42628e-05,164821374106985.9,-214826.78997171586,5.3070696114752895e-05,-214826.78997171586,164821374106985.9,-5.6456543645381936e-05,5.3070696114752895e-05,-5.6456543645381936e-05,3739267182666.352
8122,-0.0325383,300.0,-0.123517,3.1121718770579575e+19,-40563695647.23067,40.21643581483671,-40563695647.23067,3.1121718770579575e+19,-7.869400587618556,40.21643581483671,-7.869400587618556,7.754622614930767e+17,-1.54582e-05,-3.50117e-21,-1.81579e-21,-1.1850599999999999e-21,-1.54582e-05,3.28365e-21,-3.69181e-23,8.01897e-23,-2.19014e-05,255564500523871.22,-333099.94698880304,2.6982833288550775e-05,-333099.94698880304,255564500523871.22,-0.00011527743139720374,2.6982833288550775e-05,-0.00011527743139720374,8538485330462.466
8123,-0.0325383,400.0,-0.127864,3.214886869610849e+19,-41902429783.05246,31.833947916842128,-41902429783.05246,3.214886869610849e+19,-10.815359997966738,31.833947916842128,-10.815359997966738,8.691402853108675e+17,-3.63278e-05,-3.86617e-21,-5.03056e-22,4.52723e-22,-3.63278e-05,1.19153e-21,-1.07344e-23,3.1239200000000003e-23,-3.92219e-05,389274935544653.44,-507379.21083985205,-6.9109326511130155e-06,-507379.21083985205,389274935544653.44,-7.466728044349613e-05,-6.9109326511130155e-06,-7.466728044349613e-05,13254263588006.344
8124,-0.0325383,500.0,-0.134667,3.3726039183958356e+19,-43958269589.021126,26.107112262587595,-43958269589.021126,3.3726039183958356e+19,-11.425130810828206,26.107112262587595,-11.425130810828206,9.697019075801037e+17,-6.07337e-05,1.33012e-21,4.20611e-22,-1.1936299999999999e-21,-6.07337e-05,3.73354e-22,7.02854e-24,1.29513e-23,-5.41906e-05,553849916865905.3,-721882.0969619884,5.235949360509758e-06,-721882.0969619884,553849916865905.3,-1.2384317392958804e-05,5.235949360509758e-06,-1.2384317392958804e-05,16746239677907.3
8125,-0.0325383,600.0,-0.143726,3.5937927754225267e+19,-46841321841.26157,22.11950168463344,-46841321841.26157,3.5937927754225267e+19,-10.683539857599008,22.11950168463344,-10.683539857599008,1.0533265924216406e+18,-8.34545e-05,-8.36696e-21,8.04506e-22,-6.553e-21,-8.34545e-05,2.6503400000000002e-24,1.26436e-23,5.359740000000001e-24,-6.56864e-05,720747663511004.4,-939416.1276669573,6.41362987857308e-05,-939416.1276669573,720747663511004.4,1.9740220015558446e-05,6.41362987857308e-05,1.9740220015558446e-05,19345837562892.848
8126,-0.0325383,700.0,-0.154694,3.86048730006448e+19,-50317513393.32645,19.481071269979598,-50317513393.32645,3.86048730006448e+19,-9.558115142843453,19.481071269979598,-9.558115142843453,1.1177968047638714e+18,-0.00010191,-5.70334e-21,8.51613e-22,-5.83572e-21,-0.00010191,-1.54764e-22,1.1132e-23,2.1552800000000004e-24,-7.51056e-05,871814673672689.4,-1136317.3291582158,0.00014666581902651008,-1136317.3291582158,871814673672689.4,1.679657053757652e-05,0.00014666581902651008,1.679657053757652e-05,21668500223079.367
8127,-0.0322217,100.0,-0.123263,2.6053213840708264e+19,-33957545738.88766,87.39860100969707,-33957545738.88766,2.6053213840708264e+19,-18.111769029177673,87.39860100969707,-18.111769029177673,9.640887719300993e+17,7.68866e-06,-2.88857e-22,1.15908e-22,-1.05153e-21,7.68866e-06,1.42621e-20,5.38033e-23,5.174999999999999e-22,-7.07138e-06,79438574075575.72,-103539.63840764508,6.834088901062202e-05,-103539.63840764508,79438574075575.72,-3.895367278794959e-05,6.834088901062202e-05,-3.895367278794959e-05,1315452584161.4404
8128,-0.0322217,200.0,-0.124165,2.9847149422709363e+19,-38902597616.74013,55.55746663660438,-38902597616.74013,2.9847149422709363e+19,-12.594033585899751,55.55746663660438,-12.594033585899751,7.659735726507969e+17,-6.44062e-06,-1.08152e-21,-7.07623e-22,-1.35266e-21,-6.44062e-06,8.4556e-21,-9.78139e-24,2.15098e-22,-1.09418e-05,166294854297506.03,-216747.62706383443,6.69728957314943e-05,-216747.62706383443,166294854297506.03,-6.262585967735058e-06,6.69728957314943e-05,-6.262585967735058e-06,3753126776863.8936
8129,-0.0322217,300.0,-0.126604,3.1322169568140317e+19,-40825231322.92131,41.44839974350707,-40825231322.92131,3.1322169568140317e+19,-10.704406246640865,41.44839974350707,-10.704406246640865,7.840167110227816e+17,-1.676e-05,-1.67359e-21,-1.12308e-21,8.95505e-22,-1.676e-05,3.31043e-21,-1.62795e-23,7.98065e-23,-2.57012e-05,262161924021052.8,-341700.595165833,2.9256320055251205e-05,-341700.595165833,262161924021052.8,-8.216711751842876e-05,2.9256320055251205e-05,-8.216711751842876e-05,8693789783220.473
8130,-0.0322217,400.0,-0.131318,3.2526927626719207e+19,-42395472013.67241,32.74457458745097,-42395472013.67241,3.2526927626719207e+19,-11.86763685445749,32.74457458745097,-11.86763685445749,8.819244776623405e+17,-3.76844e-05,-3.6513e-21,-6.584580000000001e-23,-7.277699999999999e-22,-3.76844e-05,1.17366e-21,4.4146300000000005e-24,2.95751e-23,-4.38432e-05,401887166264416.25,-523815.6629215291,-5.046457908731147e-06,-523815.6629215291,401887166264416.25,-5.9755897041852244e-05,-5.046457908731147e-06,-5.9755897041852244e-05,13435054294538.719
8131,-0.0322217,500.0,-0.138513,3.4298389092486463e+19,-44704121084.1703,26.680488807722927,-44704121084.1703,3.4298389092486463e+19,-11.965834645938589,26.680488807722927,-11.965834645938589,9.865079488403818e+17,-6.22408e-05,-5.9585399999999995e-21,7.04204e-22,1.8009799999999998e-21,-6.22408e-05,2.9791699999999998e-22,1.6510300000000002e-23,1.02482e-23,-5.74272e-05,570019443429703.8,-742958.9465083238,1.4103728382739737e-05,-742958.9465083238,570019443429703.8,-8.152726625297559e-06,1.4103728382739737e-05,-8.152700959382378e-06,16915968374996.824
8132,-0.0322217,600.0,-0.147947,3.6681725976159998e+19,-47810723457.63406,22.488526213100574,-47810723457.63406,3.6681725976159998e+19,-11.039526101154381,22.488526213100574,-11.039526101154381,1.0726915254254278e+18,-8.47606e-05,1.10159e-21,9.79885e-22,6.3309099999999994e-21,-8.47606e-05,-8.3238e-23,1.8068300000000002e-23,2.7627700000000003e-24,-6.74924e-05,737700000487812.1,-961511.9140459639,7.90161131117025e-05,-961511.9140459639,737700000487812.1,1.7543397337502565e-05,7.90161131117025e-05,1.7543397337502565e-05,19532788089068.574
8133,-0.0322217,700.0,-0.159254,3.948495723218868e+19,-51464266483.59711,19.755516901006104,-51464266483.59711,3.948495723218868e+19,-9.821678425833369,19.755516901006104,-9.821678425833369,1.1385348642298225e+18,-0.00010278,-4.09717e-21,9.55137e-22,-3.75876e-22,-0.00010278,-2.2670299999999998e-22,1.4085e-23,1.52907e-25,-7.58862e-05,888035532066849.1,-1157460.9100840208,0.00016450157680383525,-1157460.9100840208,888035532066849.1,1.1104922853034634e-05,0.00016450157680383525,1.1104897187119454e-05,21907372895665.51
8134,-0.0319052,100.0,-0.125657,2.528901121620493e+19,-32961451570.727314,82.43712294612902,-32961451570.727314,2.528901121620493e+19,-48.91256119633862,82.43712294612902,-48.91256119633862,9.45365486805828e+17,-3.94939e-06,-4.92369e-22,3.58124e-21,-1.46932e-22,-3.94939e-06,1.3544199999999999e-20,9.21936e-23,5.31047e-22,8.83728e-06,85739299593269.19,-111751.96128799206,7.818684739221627e-05,-111751.96128799206,85739299593269.19,-9.734722305201386e-06,7.818684739221627e-05,-9.734722305201386e-06,1460788395463.2903
8135,-0.0319052,200.0,-0.126995,3.009662211826511e+19,-39227528102.92694,55.34931606448945,-39227528102.92694,3.009662211826511e+19,-21.242651358402313,55.34931606448945,-21.242651358402313,7.714019137115007e+17,-9.61262e-06,-3.0266e-22,5.33797e-22,-3.51642e-22,-9.61262e-06,7.59911e-21,9.719030000000001e-24,1.96293e-22,-7.4579e-06,166658026997311.97,-217220.64988061346,8.554783186602166e-05,-217220.64988061346,166658026997311.97,3.8127486978285024e-05,8.554783186602166e-05,3.8127486978285024e-05,3838157953857.329
8136,-0.0319052,300.0,-0.129764,3.1561889215927423e+19,-41137328851.51781,42.27997539535956,-41137328851.51781,3.1561889215927423e+19,-13.504095606374621,42.27997539535956,-13.504095606374621,7.933976030213028e+17,-1.81942e-05,-2.20658e-21,-4.43908e-22,-1.0793999999999999e-21,-1.81942e-05,3.1548799999999997e-21,4.1540700000000005e-24,7.44162e-23,-2.96253e-05,268614335097463.84,-350108.74897900823,3.5716944224520025e-05,-350108.74897900823,268614335097463.84,-5.195653873676164e-05,3.5716944224520025e-05,-5.195653873676164e-05,8880842973056.922
8137,-0.0319052,400.0,-0.13487,3.2929882495055135e+19,-42920339979.11635,33.45398048304365,-42920339979.11635,3.2929882495055135e+19,-12.956898294723533,33.45398048304365,-12.956898294723533,8.969313382684563e+17,-3.92363e-05,-4.1177e-21,3.74864e-22,-3.81202e-22,-3.92363e-05,1.10326e-21,1.95603e-23,2.64289e-23,-4.84397e-05,414666225432853.2,-540472.8418737596,8.408590133733284e-07,-540472.8418737596,414666225432853.2,-4.510784592996165e-05,8.408590133733284e-07,-4.510784592996165e-05,13597160214819.594
8138,-0.0319052,500.0,-0.142476,3.489845818940965e+19,-45486418178.875984,27.13426218811651,-45486418178.875984,3.489845818940965e+19,-12.517934147389177,27.13426218811651,-12.517934147389177,1.0053133648932314e+18,-6.38805e-05,-7.061649999999999e-21,9.84536e-22,-5.557639999999999e-21,-6.38805e-05,2.07955e-22,2.5784100000000002e-23,7.17948e-24,-6.05658e-05,586237735232345.5,-764097.3942510927,2.6422803019309375e-05,-764097.3942510927,586237735232345.5,-4.049054778896586e-06,2.6422803019309375e-05,-4.049054778896586e-06,17052665039248.873
